Year;Country;Growth rate per annum 2021;Growth rate per annum 2011-21;Share 2021;Value (Million Tonnes)
1994;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;40.566
1994;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
1994;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;95.89366760333236
1994;South Korea;0.11632946617016415;0.0807410599343773;0.00010987911438256083;7.3980000000000015
1994;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;2423.673429084458
1995;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;25.74
1995;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;57.662
1995;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;3.6419
1995;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;289.0200000000001
1995;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;6.26
1995;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;3.576821
1995;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.17
1995;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;2546.294216363461
1996;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;4.18
1996;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;76.22300000000001
1996;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;41.87100000000001
1996;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;56.36359747
1996;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;76.83099999999997
1996;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;256.9845
1996;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;310.96
1996;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;3.6105519999999998
1996;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2125.8956888070106
1997;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;29.708011197611253
1997;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;200.93
1997;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;33.806999999999995
1997;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;2.946
1997;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;220.07225099999997
1997;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;1.91684
1997;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;319.3900000000001
1997;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;4.27
1997;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;23.438556
1997;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;710.7844834098064
1998;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;10.107467451546736
1998;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;6.46
1998;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;0.5384683870967742
1998;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;207.293
1998;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;67.38287577999999
1998;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;69.77300000000001
1998;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;235.45765418443096
1998;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;2.337213
1998;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;26.42363699960749
1999;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;72.3577
1999;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;6.59
1999;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;0.8620112903225807
1999;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;24.258000000000006
