spo_id,lat,long,pollutant,station,network,zone
SPO-FR33220_5029,45.92361,6.713611,5029,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_5610,45.92361,6.713611,5610,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_5617,45.92361,6.713611,5617,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_5381,45.92361,6.713611,5381,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_5623,45.92361,6.713611,5623,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_5759,45.92361,6.713611,5759,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_5626,45.92361,6.713611,5626,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_5406,45.92361,6.713611,5406,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_5419,45.92361,6.713611,5419,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_5655,45.92361,6.713611,5655,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_38,45.92361,6.713611,38,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_8,45.92361,6.713611,8,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_7,45.92361,6.713611,7,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_5,45.92361,6.713611,5,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33220_6001,45.92361,6.713611,6001,STA-FR33220,NET-FR071A,ZON-FR84ZAR03
SPO-FR33232_38,45.907223,6.845833,38,STA-FR33232,NET-FR071A,ZON-FR84ZAR03
SPO-FR33232_8,45.907223,6.845833,8,STA-FR33232,NET-FR071A,ZON-FR84ZAR03
SPO-FR33232_5,45.907223,6.845833,5,STA-FR33232,NET-FR071A,ZON-FR84ZAR03
SPO-FR33302_38,46.072224,5.820833,38,STA-FR33302,NET-FR071A,ZON-FR84ZRE01
SPO-FR33302_8,46.072224,5.820833,8,STA-FR33302,NET-FR071A,ZON-FR84ZRE01
SPO-FR33302_7,46.072224,5.820833,7,STA-FR33302,NET-FR071A,ZON-FR84ZRE01
SPO-FR33302_5,46.072224,5.820833,5,STA-FR33302,NET-FR071A,ZON-FR84ZRE01
SPO-FR33302_6001,46.072224,5.820833,6001,STA-FR33302,NET-FR071A,ZON-FR84ZRE01
SPO-FR33302_1,46.072224,5.820833,1,STA-FR33302,NET-FR071A,ZON-FR84ZRE01
SPO-FR33305_38,46.211666,5.226389,38,STA-FR33305,NET-FR071A,ZON-FR84ZRE01
SPO-FR33305_8,46.211666,5.226389,8,STA-FR33305,NET-FR071A,ZON-FR84ZRE01
SPO-FR33305_7,46.211666,5.226389,7,STA-FR33305,NET-FR071A,ZON-FR84ZRE01
SPO-FR33305_5,46.211666,5.226389,5,STA-FR33305,NET-FR071A,ZON-FR84ZRE01
SPO-FR33305_6001,46.211666,5.226389,6001,STA-FR33305,NET-FR071A,ZON-FR84ZRE01
SPO-FR33720_5018,45.7467,6.4208,5018,STA-FR33720,NET-FR071A,ZON-FR84ZAR04
SPO-FR33720_5014,45.7467,6.4208,5014,STA-FR33720,NET-FR071A,ZON-FR84ZAR04
SPO-FR33720_5064,45.7467,6.4208,5064,STA-FR33720,NET-FR071A,ZON-FR84ZAR04
SPO-FR33720_5016,45.7467,6.4208,5016,STA-FR33720,NET-FR071A,ZON-FR84ZAR04
SPO-FR33720_5073,45.7467,6.4208,5073,STA-FR33720,NET-FR071A,ZON-FR84ZAR04
SPO-FR33720_5017,45.7467,6.4208,5017,STA-FR33720,NET-FR071A,ZON-FR84ZAR04
SPO-FR33720_5015,45.7467,6.4208,5015,STA-FR33720,NET-FR071A,ZON-FR84ZAR04
SPO-FR33720_5012,45.7467,6.4208,5012,STA-FR33720,NET-FR071A,ZON-FR84ZAR04
SPO-FR33720_5049,45.7467,6.4208,5049,STA-FR33720,NET-FR071A,ZON-FR84ZAR04
SPO-FR33720_5063,45.7467,6.4208,5063,STA-FR33720,NET-FR071A,ZON-FR84ZAR04
SPO-FR34011_38,47.899445,1.910294,38,STA-FR34011,NET-FR061A,ZON-FR34A01
SPO-FR34011_8,47.899445,1.910294,8,STA-FR34011,NET-FR061A,ZON-FR34A01
SPO-FR34013_38,47.907074,1.901139,38,STA-FR34013,NET-FR061A,ZON-FR24ZAG02
SPO-FR34013_8,47.907074,1.901139,8,STA-FR34013,NET-FR061A,ZON-FR24ZAG02
SPO-FR34013_5,47.907074,1.901139,5,STA-FR34013,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_5029,47.917393,1.966255,5029,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_5610,47.917393,1.966255,5610,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_5617,47.917393,1.966255,5617,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_5759,47.917393,1.966255,5759,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_5626,47.917393,1.966255,5626,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_20,47.917393,1.966255,20,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_5419,47.917393,1.966255,5419,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_5655,47.917393,1.966255,5655,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_38,47.917393,1.966255,38,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_8,47.917393,1.966255,8,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34014_6001,47.917393,1.966255,6001,STA-FR34014,NET-FR061A,ZON-FR24ZAG02
SPO-FR34017_7,47.958973,2.009286,7,STA-FR34017,NET-FR061A,ZON-FR24ZAG02
SPO-FR34018_38,47.997902,2.719514,38,STA-FR34018,NET-FR061A,ZON-FR24ZRE01
SPO-FR34018_8,47.997902,2.719514,8,STA-FR34018,NET-FR061A,ZON-FR24ZRE01
SPO-FR34018_7,47.997902,2.719514,7,STA-FR34018,NET-FR061A,ZON-FR24ZRE01
SPO-FR34018_5,47.997902,2.719514,5,STA-FR34018,NET-FR061A,ZON-FR24ZRE01
SPO-FR34018_6001,47.997902,2.719514,6001,STA-FR34018,NET-FR061A,ZON-FR24ZRE01
SPO-FR34024_38,47.34413,0.653776,38,STA-FR34024,NET-FR061A,ZON-FR24ZAG01
SPO-FR34024_8,47.34413,0.653776,8,STA-FR34024,NET-FR061A,ZON-FR24ZAG01
SPO-FR34024_7,47.34413,0.653776,7,STA-FR34024,NET-FR061A,ZON-FR24ZAG01
SPO-FR34024_6001,47.34413,0.653776,6001,STA-FR34024,NET-FR061A,ZON-FR24ZAG01
SPO-FR34025_38,47.41908,0.682941,38,STA-FR34025,NET-FR061A,ZON-FR24ZAG01
SPO-FR34025_8,47.41908,0.682941,8,STA-FR34025,NET-FR061A,ZON-FR24ZAG01
SPO-FR34025_5,47.41908,0.682941,5,STA-FR34025,NET-FR061A,ZON-FR24ZAG01
SPO-FR34026_7,47.46926,0.717342,7,STA-FR34026,NET-FR061A,ZON-FR24ZAG01
SPO-FR34027_5018,48.17861,2.25,5018,STA-FR34027,NET-FR061A,ZON-FR34N20
SPO-FR34027_5014,48.17861,2.25,5014,STA-FR34027,NET-FR061A,ZON-FR34N20
SPO-FR34027_5015,48.17861,2.25,5015,STA-FR34027,NET-FR061A,ZON-FR34N20
SPO-FR34027_5012,48.17861,2.25,5012,STA-FR34027,NET-FR061A,ZON-FR34N20
SPO-FR34028_20,47.39464,0.704873,20,STA-FR34028,NET-FR061A,ZON-FR34A02
SPO-FR34028_10,47.39464,0.704873,10,STA-FR34028,NET-FR061A,ZON-FR24ZAG01
SPO-FR34028_38,47.39464,0.704873,38,STA-FR34028,NET-FR061A,ZON-FR24ZAG01
SPO-FR34028_8,47.39464,0.704873,8,STA-FR34028,NET-FR061A,ZON-FR24ZAG01
SPO-FR34028_5,47.39464,0.704873,5,STA-FR34028,NET-FR061A,ZON-FR24ZAG01
SPO-FR34029_5029,47.837765,1.944658,5029,STA-FR34029,NET-FR061A,ZON-FR34A01
SPO-FR34029_38,47.837765,1.944658,38,STA-FR34029,NET-FR061A,ZON-FR24ZAG02
SPO-FR34029_8,47.837765,1.944658,8,STA-FR34029,NET-FR061A,ZON-FR24ZAG02
SPO-FR34029_7,47.837765,1.944658,7,STA-FR34029,NET-FR061A,ZON-FR24ZAG02
SPO-FR34029_5,47.837765,1.944658,5,STA-FR34029,NET-FR061A,ZON-FR24ZAG02
SPO-FR34030_20,47.075043,2.407183,20,STA-FR34030,NET-FR061A,ZON-FR34N10
SPO-FR34030_10,47.075043,2.407183,10,STA-FR34030,NET-FR061A,ZON-FR34N10
SPO-FR34030_38,47.075043,2.407183,38,STA-FR34030,NET-FR061A,ZON-FR24ZRE01
SPO-FR34030_8,47.075043,2.407183,8,STA-FR34030,NET-FR061A,ZON-FR24ZRE01
SPO-FR34030_5,47.075043,2.407183,5,STA-FR34030,NET-FR061A,ZON-FR24ZRE01
SPO-FR34032_38,47.082783,2.405325,38,STA-FR34032,NET-FR061A,ZON-FR24ZRE01
SPO-FR34032_8,47.082783,2.405325,8,STA-FR34032,NET-FR061A,ZON-FR24ZRE01
SPO-FR34032_7,47.082783,2.405325,7,STA-FR34032,NET-FR061A,ZON-FR24ZRE01
SPO-FR34032_5,47.082783,2.405325,5,STA-FR34032,NET-FR061A,ZON-FR24ZRE01
SPO-FR34034_5029,47.222027,2.072994,5029,STA-FR34034,NET-FR061A,ZON-FR34N20
SPO-FR34034_20,47.222027,2.072994,20,STA-FR34034,NET-FR061A,ZON-FR34N20
SPO-FR34034_38,47.222027,2.072994,38,STA-FR34034,NET-FR061A,ZON-FR24ZRE01
SPO-FR34034_8,47.222027,2.072994,8,STA-FR34034,NET-FR061A,ZON-FR24ZRE01
SPO-FR34034_7,47.222027,2.072994,7,STA-FR34034,NET-FR061A,ZON-FR24ZRE01
SPO-FR34034_5,47.222027,2.072994,5,STA-FR34034,NET-FR061A,ZON-FR24ZRE01
SPO-FR34034_6001,47.222027,2.072994,6001,STA-FR34034,NET-FR061A,ZON-FR34N20
SPO-FR34038_5018,46.814693,2.610068,5018,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5029,46.814693,2.610068,5029,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5610,46.814693,2.610068,5610,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5617,46.814693,2.610068,5617,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5623,46.814693,2.610068,5623,STA-FR34038,NET-FR061A,ZON-FR34N20
SPO-FR34038_5759,46.814693,2.610068,5759,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5626,46.814693,2.610068,5626,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5014,46.814693,2.610068,5014,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5016,46.814693,2.610068,5016,STA-FR34038,NET-FR061A,ZON-FR34N20
SPO-FR34038_5073,46.814693,2.610068,5073,STA-FR34038,NET-FR061A,ZON-FR34N20
SPO-FR34038_5419,46.814693,2.610068,5419,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5655,46.814693,2.610068,5655,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_38,46.814693,2.610068,38,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_8,46.814693,2.610068,8,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_9,46.814693,2.610068,9,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5015,46.814693,2.610068,5015,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_7,46.814693,2.610068,7,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_6001,46.814693,2.610068,6001,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5012,46.814693,2.610068,5012,STA-FR34038,NET-FR061A,ZON-FR24ZRE01
SPO-FR34038_5063,46.814693,2.610068,5063,STA-FR34038,NET-FR061A,ZON-FR34N20
SPO-FR34041_7,48.444424,1.510147,7,STA-FR34041,NET-FR061A,ZON-FR24ZAR01
SPO-FR34041_5,48.444424,1.510147,5,STA-FR34041,NET-FR061A,ZON-FR24ZAR01
SPO-FR34042_38,48.43931,1.468774,38,STA-FR34042,NET-FR061A,ZON-FR24ZAR01
SPO-FR34042_8,48.43931,1.468774,8,STA-FR34042,NET-FR061A,ZON-FR24ZAR01
SPO-FR34042_5,48.43931,1.468774,5,STA-FR34042,NET-FR061A,ZON-FR24ZAR01
SPO-FR34042_6001,48.43931,1.468774,6001,STA-FR34042,NET-FR061A,ZON-FR24ZAR01
SPO-FR34043_7,48.39114,1.955625,7,STA-FR34043,NET-FR061A,ZON-FR24ZRE01
SPO-FR34046_38,48.7297,1.358463,38,STA-FR34046,NET-FR061A,ZON-FR24ZAR01
SPO-FR34046_8,48.7297,1.358463,8,STA-FR34046,NET-FR061A,ZON-FR24ZAR01
SPO-FR34046_7,48.7297,1.358463,7,STA-FR34046,NET-FR061A,ZON-FR24ZAR01
SPO-FR34046_5,48.7297,1.358463,5,STA-FR34046,NET-FR061A,ZON-FR24ZAR01
SPO-FR34047_20,48.76089,1.23365,20,STA-FR34047,NET-FR061A,ZON-FR34N20
SPO-FR34047_10,48.76089,1.23365,10,STA-FR34047,NET-FR061A,ZON-FR34N20
SPO-FR34047_38,48.76089,1.23365,38,STA-FR34047,NET-FR061A,ZON-FR24ZAR01
SPO-FR34047_8,48.76089,1.23365,8,STA-FR34047,NET-FR061A,ZON-FR24ZAR01
SPO-FR34047_5,48.76089,1.23365,5,STA-FR34047,NET-FR061A,ZON-FR24ZAR01
SPO-FR34048_38,48.44916,1.492475,38,STA-FR34048,NET-FR061A,ZON-FR24ZAR01
SPO-FR34048_8,48.44916,1.492475,8,STA-FR34048,NET-FR061A,ZON-FR24ZAR01
SPO-FR34048_6001,48.44916,1.492475,6001,STA-FR34048,NET-FR061A,ZON-FR24ZAR01
SPO-FR34051_38,46.798267,1.69313,38,STA-FR34051,NET-FR061A,ZON-FR24ZRE01
SPO-FR34051_8,46.798267,1.69313,8,STA-FR34051,NET-FR061A,ZON-FR24ZRE01
SPO-FR34051_7,46.798267,1.69313,7,STA-FR34051,NET-FR061A,ZON-FR24ZRE01
SPO-FR34051_5,46.798267,1.69313,5,STA-FR34051,NET-FR061A,ZON-FR24ZRE01
SPO-FR34054_7,47.170155,1.40968,7,STA-FR34054,NET-FR061A,ZON-FR24ZRE01
SPO-FR34056_7,46.864536,1.771953,7,STA-FR34056,NET-FR061A,ZON-FR24ZRE01
SPO-FR34057_38,46.94294,2.003258,38,STA-FR34057,NET-FR061A,ZON-FR24ZRE01
SPO-FR34057_8,46.94294,2.003258,8,STA-FR34057,NET-FR061A,ZON-FR24ZRE01
SPO-FR34057_6001,46.94294,2.003258,6001,STA-FR34057,NET-FR061A,ZON-FR24ZRE01
SPO-FR34061_38,47.59425,1.302662,38,STA-FR34061,NET-FR061A,ZON-FR24ZAR02
SPO-FR34061_8,47.59425,1.302662,8,STA-FR34061,NET-FR061A,ZON-FR24ZAR02
SPO-FR34061_7,47.59425,1.302662,7,STA-FR34061,NET-FR061A,ZON-FR24ZAR02
SPO-FR34061_5,47.59425,1.302662,5,STA-FR34061,NET-FR061A,ZON-FR24ZAR02
SPO-FR34062_38,47.584293,1.332687,38,STA-FR34062,NET-FR061A,ZON-FR34N10
SPO-FR34062_8,47.584293,1.332687,8,STA-FR34062,NET-FR061A,ZON-FR34N10
SPO-FR34064_38,48.006935,2.74001,38,STA-FR34064,NET-FR061A,ZON-FR24ZRE01
SPO-FR34064_8,48.006935,2.74001,8,STA-FR34064,NET-FR061A,ZON-FR24ZRE01
SPO-FR34064_6001,48.006935,2.74001,6001,STA-FR34064,NET-FR061A,ZON-FR24ZRE01
SPO-FR34085_5018,47.57503,0.31206,5018,STA-FR34085,NET-FR061A,ZON-FR34N20
SPO-FR34085_5014,47.57503,0.31206,5014,STA-FR34085,NET-FR061A,ZON-FR34N20
SPO-FR34085_5015,47.57503,0.31206,5015,STA-FR34085,NET-FR061A,ZON-FR34N20
SPO-FR34085_5012,47.57503,0.31206,5012,STA-FR34085,NET-FR061A,ZON-FR34N20
SPO-FR34102_5018,48.16083,2.043612,5018,STA-FR34102,NET-FR061A,ZON-FR24ZRE01
SPO-FR34102_5014,48.16083,2.043612,5014,STA-FR34102,NET-FR061A,ZON-FR24ZRE01
SPO-FR34102_5015,48.16083,2.043612,5015,STA-FR34102,NET-FR061A,ZON-FR24ZRE01
SPO-FR34102_5012,48.16083,2.043612,5012,STA-FR34102,NET-FR061A,ZON-FR24ZRE01
SPO-FR34106_5018,48.166054,2.044028,5018,STA-FR34106,NET-FR061A,ZON-FR24ZRE01
SPO-FR34106_5014,48.166054,2.044028,5014,STA-FR34106,NET-FR061A,ZON-FR24ZRE01
SPO-FR34106_5015,48.166054,2.044028,5015,STA-FR34106,NET-FR061A,ZON-FR24ZRE01
SPO-FR34106_5012,48.166054,2.044028,5012,STA-FR34106,NET-FR061A,ZON-FR24ZRE01
SPO-FR35002_38,45.89,0.9,38,STA-FR35002,NET-FR058A,ZON-FR75ZRE01
SPO-FR35002_8,45.89,0.9,8,STA-FR35002,NET-FR058A,ZON-FR75ZRE01
SPO-FR35002_7,45.89,0.9,7,STA-FR35002,NET-FR058A,ZON-FR75ZRE01
SPO-FR35002_5,45.89,0.9,5,STA-FR35002,NET-FR058A,ZON-FR75ZRE01
SPO-FR35002_1,45.89,0.9,1,STA-FR35002,NET-FR058A,ZON-FR75ZRE01
SPO-FR35003_5029,45.8311,1.256875,5029,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35003_5610,45.8311,1.256875,5610,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35003_5623,45.8311,1.256875,5623,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35003_5759,45.8311,1.256875,5759,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35003_5419,45.8311,1.256875,5419,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35003_38,45.8311,1.256875,38,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35003_8,45.8311,1.256875,8,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35003_7,45.8311,1.256875,7,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35003_5,45.8311,1.256875,5,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35003_6001,45.8311,1.256875,6001,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35003_1,45.8311,1.256875,1,STA-FR35003,NET-FR058A,ZON-FR75ZAR01
SPO-FR35004_38,45.158745,1.537222,38,STA-FR35004,NET-FR058A,ZON-FR75ZRE01
SPO-FR35004_8,45.158745,1.537222,8,STA-FR35004,NET-FR058A,ZON-FR75ZRE01
SPO-FR35004_7,45.158745,1.537222,7,STA-FR35004,NET-FR058A,ZON-FR75ZRE01
SPO-FR35004_5,45.158745,1.537222,5,STA-FR35004,NET-FR058A,ZON-FR75ZRE01
SPO-FR35004_1,45.158745,1.537222,1,STA-FR35004,NET-FR058A,ZON-FR35N10
SPO-FR35005_5018,46.17,1.87,5018,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_431,46.17,1.87,431,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_21,46.17,1.87,21,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_20,46.17,1.87,20,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_10,46.17,1.87,10,STA-FR35005,NET-FR058A,ZON-FR35N20
SPO-FR35005_5014,46.17,1.87,5014,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_38,46.17,1.87,38,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_8,46.17,1.87,8,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_5015,46.17,1.87,5015,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_7,46.17,1.87,7,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_5,46.17,1.87,5,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_5012,46.17,1.87,5012,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_464,46.17,1.87,464,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35005_482,46.17,1.87,482,STA-FR35005,NET-FR058A,ZON-FR75ZRE01
SPO-FR35006_38,45.26,1.76,38,STA-FR35006,NET-FR058A,ZON-FR75ZRE01
SPO-FR35006_8,45.26,1.76,8,STA-FR35006,NET-FR058A,ZON-FR75ZRE01
SPO-FR35006_7,45.26,1.76,7,STA-FR35006,NET-FR058A,ZON-FR75ZRE01
SPO-FR35006_5,45.26,1.76,5,STA-FR35006,NET-FR058A,ZON-FR75ZRE01
SPO-FR35007_5018,45.869995,1.31,5018,STA-FR35007,NET-FR058A,ZON-FR75ZAR01
SPO-FR35007_5014,45.869995,1.31,5014,STA-FR35007,NET-FR058A,ZON-FR75ZAR01
SPO-FR35007_5015,45.869995,1.31,5015,STA-FR35007,NET-FR058A,ZON-FR75ZAR01
SPO-FR35007_7,45.869995,1.31,7,STA-FR35007,NET-FR058A,ZON-FR75ZAR01
SPO-FR35007_5,45.869995,1.31,5,STA-FR35007,NET-FR058A,ZON-FR75ZAR01
SPO-FR35007_5012,45.869995,1.31,5012,STA-FR35007,NET-FR058A,ZON-FR75ZAR01
SPO-FR35007_1,45.869995,1.31,1,STA-FR35007,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_5029,45.833332,1.216803,5029,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_5610,45.833332,1.216803,5610,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_5617,45.833332,1.216803,5617,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_5759,45.833332,1.216803,5759,STA-FR35010,NET-FR058A,ZON-FR35N10
SPO-FR35010_5626,45.833332,1.216803,5626,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_431,45.833332,1.216803,431,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_21,45.833332,1.216803,21,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_20,45.833332,1.216803,20,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_10,45.833332,1.216803,10,STA-FR35010,NET-FR058A,ZON-FR35N10
SPO-FR35010_5419,45.833332,1.216803,5419,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_5655,45.833332,1.216803,5655,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_38,45.833332,1.216803,38,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_8,45.833332,1.216803,8,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_5,45.833332,1.216803,5,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_464,45.833332,1.216803,464,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35010_482,45.833332,1.216803,482,STA-FR35010,NET-FR058A,ZON-FR75ZAR01
SPO-FR35012_7,45.809998,2.06,7,STA-FR35012,NET-FR058A,ZON-FR75ZRE01
SPO-FR35019_5029,45.87583,0.823889,5029,STA-FR35019,NET-FR058A,ZON-FR75ZRE01
SPO-FR35019_38,45.87583,0.823889,38,STA-FR35019,NET-FR058A,ZON-FR75ZRE01
SPO-FR35019_8,45.87583,0.823889,8,STA-FR35019,NET-FR058A,ZON-FR75ZRE01
SPO-FR35019_5,45.87583,0.823889,5,STA-FR35019,NET-FR058A,ZON-FR75ZRE01
SPO-FR35019_1,45.87583,0.823889,1,STA-FR35019,NET-FR058A,ZON-FR75ZRE01
SPO-FR35023_38,45.263615,1.763889,38,STA-FR35023,NET-FR058A,ZON-FR75ZRE01
SPO-FR35023_8,45.263615,1.763889,8,STA-FR35023,NET-FR058A,ZON-FR75ZRE01
SPO-FR35023_6001,45.263615,1.763889,6001,STA-FR35023,NET-FR058A,ZON-FR75ZRE01
SPO-FR35027_38,45.84222,1.25967,38,STA-FR35027,NET-FR058A,ZON-FR75ZAR01
SPO-FR35027_8,45.84222,1.25967,8,STA-FR35027,NET-FR058A,ZON-FR75ZAR01
SPO-FR35027_7,45.84222,1.25967,7,STA-FR35027,NET-FR058A,ZON-FR75ZAR01
SPO-FR35027_5,45.84222,1.25967,5,STA-FR35027,NET-FR058A,ZON-FR75ZAR01
SPO-FR35027_6001,45.84222,1.25967,6001,STA-FR35027,NET-FR058A,ZON-FR75ZAR01
SPO-FR35903_5018,45.8781,1.3305,5018,STA-FR35903,NET-FR058A,ZON-FR35N10
SPO-FR35903_5014,45.8781,1.3305,5014,STA-FR35903,NET-FR058A,ZON-FR35N10
SPO-FR35903_5015,45.8781,1.3305,5015,STA-FR35903,NET-FR058A,ZON-FR35N10
SPO-FR35903_5012,45.8781,1.3305,5012,STA-FR35903,NET-FR058A,ZON-FR35N10
SPO-FR36001_38,44.870243,4.876289,38,STA-FR36001,NET-FR071A,ZON-FR84ZAR02
SPO-FR36001_8,44.870243,4.876289,8,STA-FR36001,NET-FR071A,ZON-FR84ZAR02
SPO-FR36001_7,44.870243,4.876289,7,STA-FR36001,NET-FR071A,ZON-FR84ZAR02
SPO-FR36001_5,44.870243,4.876289,5,STA-FR36001,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_5029,44.933514,4.893481,5029,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_5610,44.933514,4.893481,5610,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_5617,44.933514,4.893481,5617,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_5381,44.933514,4.893481,5381,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_5623,44.933514,4.893481,5623,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_5759,44.933514,4.893481,5759,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_5626,44.933514,4.893481,5626,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_20,44.933514,4.893481,20,STA-FR36002,NET-FR071A,ZON-FR20N10
SPO-FR36002_5406,44.933514,4.893481,5406,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_5419,44.933514,4.893481,5419,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_5655,44.933514,4.893481,5655,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_38,44.933514,4.893481,38,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_8,44.933514,4.893481,8,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_7,44.933514,4.893481,7,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
SPO-FR36002_5,44.933514,4.893481,5,STA-FR36002,NET-FR071A,ZON-FR84ZAR02
